kanton,kanton_id,kanton_code,x,y
Schaffhausen,Schaffhausen_1_1,SH,8.43760339400012,47.647842102000126
Schaffhausen,Schaffhausen_1_1,SH,8.411971883000149,47.661045430000016
Schaffhausen,Schaffhausen_1_1,SH,8.40701094500011,47.66156219500006
Schaffhausen,Schaffhausen_1_1,SH,8.39130131000013,47.6654637650001
Schaffhausen,Schaffhausen_1_1,SH,8.397709188000078,47.67628997900006
Schaffhausen,Schaffhausen_1_1,SH,8.395228719000102,47.68481659000007
Schaffhausen,Schaffhausen_1_1,SH,8.39099125100006,47.69212880500005
Schaffhausen,Schaffhausen_1_1,SH,8.392128133000142,47.69951853500005
Schaffhausen,Schaffhausen_1_1,SH,8.401946655000131,47.70708913200012
Schaffhausen,Schaffhausen_1_1,SH,8.427268107000117,47.716468404000054
Schaffhausen,Schaffhausen_1_1,SH,8.437913452000089,47.7231863410001
Schaffhausen,Schaffhausen_1_1,SH,8.445458211000044,47.74318512000012
Schaffhausen,Schaffhausen_1_1,SH,8.450109090000097,47.75047149700002
Schaffhausen,Schaffhausen_1_1,SH,8.463648315000086,47.76390737000007
Schaffhausen,Schaffhausen_1_1,SH,8.471503133000112,47.76705963200003
Schaffhausen,Schaffhausen_1_1,SH,8.482665242000053,47.766852926000055
Schaffhausen,Schaffhausen_1_1,SH,8.536512085000084,47.774087626000025
Schaffhausen,Schaffhausen_1_1,SH,8.55160160300008,47.77925527000012
Schaffhausen,Schaffhausen_1_1,SH,8.542299846000077,47.7950165810001
Schaffhausen,Schaffhausen_1_1,SH,8.558216187000085,47.80116607700008
Schaffhausen,Schaffhausen_1_1,SH,8.58312422700007,47.80023590100002
Schaffhausen,Schaffhausen_1_1,SH,8.601624390000069,47.79460317000009
Schaffhausen,Schaffhausen_1_1,SH,8.603174682000088,47.787316793000016
Schaffhausen,Schaffhausen_1_1,SH,8.604104858000142,47.77439768500001
Schaffhausen,Schaffhausen_1_1,SH,8.607618856000101,47.762253723000114
Schaffhausen,Schaffhausen_1_1,SH,8.61743737800009,47.757318624000064
Schaffhausen,Schaffhausen_1_1,SH,8.629839721000053,47.76279632600004
Schaffhausen,Schaffhausen_1_1,SH,8.635007365000149,47.78460378000007
Schaffhausen,Schaffhausen_1_1,SH,8.644102417000113,47.791011658000016
Schaffhausen,Schaffhausen_1_1,SH,8.657021525000118,47.78811777800003
Schaffhausen,Schaffhausen_1_1,SH,8.66663334200004,47.77827341700005
Schaffhausen,Schaffhausen_1_1,SH,8.674488159000077,47.7666978970001
Schaffhausen,Schaffhausen_1_1,SH,8.681929565000104,47.75873972600006
Schaffhausen,Schaffhausen_1_1,SH,8.692264852000108,47.75716359500002
Schaffhausen,Schaffhausen_1_1,SH,8.703323608000119,47.75871388700004
Schaffhausen,Schaffhausen_1_1,SH,8.71314213000008,47.75742197699999
Schaffhausen,Schaffhausen_1_1,SH,8.719756714000084,47.747319234000045
Schaffhausen,Schaffhausen_1_1,SH,8.71706954000004,47.74354685500002
Schaffhausen,Schaffhausen_1_1,SH,8.70373702000012,47.73003346800006
Schaffhausen,Schaffhausen_1_1,SH,8.700429728000131,47.72349639900007
Schaffhausen,Schaffhausen_1_1,SH,8.70466719500007,47.715331523000046
Schaffhausen,Schaffhausen_1_1,SH,8.712625366000054,47.70869110100004
Schaffhausen,Schaffhausen_1_1,SH,8.715105835000116,47.70106882700007
Schaffhausen,Schaffhausen_1_1,SH,8.71706954000004,47.6945575970001
Schaffhausen,Schaffhausen_1_1,SH,8.769882853000098,47.69507436100007
Schaffhausen,Schaffhausen_1_1,SH,8.761717977000075,47.70124969500005
Schaffhausen,Schaffhausen_1_1,SH,8.77070967600011,47.72086090100005
Schaffhausen,Schaffhausen_1_1,SH,8.797581420000114,47.72003407900003
Schaffhausen,Schaffhausen_1_1,SH,8.830240926000101,47.70719248500005
Schaffhausen,Schaffhausen_1_1,SH,8.856079142000112,47.69068186400007
Schaffhausen,Schaffhausen_1_1,SH,8.837682333000117,47.68778798500007
Schaffhausen,Schaffhausen_1_1,SH,8.837785685000142,47.68083750400008
Schaffhausen,Schaffhausen_1_1,SH,8.851935119000075,47.67128172300009
Schaffhausen,Schaffhausen_1_1,SH,8.821508415880658,47.6822577988583
Schaffhausen,Schaffhausen_1_1,SH,8.809932895586655,47.678847154172786
Schaffhausen,Schaffhausen_1_1,SH,8.801096226409697,47.6817927108649
Schaffhausen,Schaffhausen_1_1,SH,8.800321079154457,47.6817927108649
Schaffhausen,Schaffhausen_1_1,SH,8.788538853285445,47.66262075484394
Schaffhausen,Schaffhausen_1_1,SH,8.786213413318364,47.6610704621321
Schaffhausen,Schaffhausen_1_1,SH,8.781717563914412,47.657453110972256
Schaffhausen,Schaffhausen_1_1,SH,8.777686801604602,47.65548940711045
Schaffhausen,Schaffhausen_1_1,SH,8.77319095220065,47.654610907967026
Schaffhausen,Schaffhausen_1_1,SH,8.76895348521515,47.654740099176195
Schaffhausen,Schaffhausen_1_1,SH,8.76647301561718,47.65427501118279
Schaffhausen,Schaffhausen_1_1,SH,8.763527458925068,47.652853908780855
Schaffhausen,Schaffhausen_1_1,SH,8.759341667883632,47.649908352088744
Schaffhausen,Schaffhausen_1_1,SH,8.75469078884879,47.64771210423021
Schaffhausen,Schaffhausen_1_1,SH,8.748644646733055,47.64613597309665
Schaffhausen,Schaffhausen_1_1,SH,8.707820265093119,47.64722117781509
Schaffhausen,Schaffhausen_1_1,SH,8.698983595016898,47.64923655941965
Schaffhausen,Schaffhausen_1_1,SH,8.692007276914296,47.652233792055824
Schaffhausen,Schaffhausen_1_1,SH,8.685806105167615,47.65874502216502
Schaffhausen,Schaffhausen_1_1,SH,8.681620314126178,47.66432607718667
Schaffhausen,Schaffhausen_1_1,SH,8.679966667727513,47.68024241815306
Schaffhausen,Schaffhausen_1_1,SH,8.683170606838019,47.69553864239441
Schaffhausen,Schaffhausen_1_1,SH,8.640020786130378,47.69631378785101
Schaffhausen,Schaffhausen_1_1,SH,8.631649204047505,47.690577704097734
Schaffhausen,Schaffhausen_1_1,SH,8.624724561889025,47.68163768213327
Schaffhausen,Schaffhausen_1_1,SH,8.607619663416699,47.670759792930085
Schaffhausen,Schaffhausen_1_1,SH,8.59377037909968,47.658331611015
Schaffhausen,Schaffhausen_1_1,SH,8.593588682771497,47.65816856033075
Schaffhausen,Schaffhausen_2_1,SH,8.551719148619782,47.59686332957898
Schaffhausen,Schaffhausen_2_1,SH,8.560696655000072,47.58939605700003
Schaffhausen,Schaffhausen_2_1,SH,8.574132527000103,47.59244496700008
Schaffhausen,Schaffhausen_2_1,SH,8.576305365999815,47.59502305856728
Schaffhausen,Schaffhausen_2_1,SH,8.576562126940587,47.591513983983134
Schaffhausen,Schaffhausen_2_1,SH,8.563694696353139,47.56851797122738
Schaffhausen,Schaffhausen_2_1,SH,8.555943230995297,47.56074066834714
Schaffhausen,Schaffhausen_2_1,SH,8.55253258630978,47.560508124350406
Schaffhausen,Schaffhausen_2_1,SH,8.548966911993375,47.56138662439315
Schaffhausen,Schaffhausen_2_1,SH,8.54602135620064,47.56384125377082
Schaffhausen,Schaffhausen_2_1,SH,8.54348921065855,47.56665762015302
Schaffhausen,Schaffhausen_2_1,SH,8.540388625234868,47.569163927273394
Schaffhausen,Schaffhausen_2_1,SH,8.533567335863836,47.573659775778026
Schaffhausen,Schaffhausen_2_1,SH,8.5293815448224,47.57544261338586
Schaffhausen,Schaffhausen_2_1,SH,8.530311719909946,47.58288402038119
Schaffhausen,Schaffhausen_2_1,SH,8.551719148619782,47.59686332957898
Thurgau,Thurgau_1_1,TG,8.851935119000075,47.67128172300009
Thurgau,Thurgau_1_1,TG,8.8526684980001,47.670786438000064
Thurgau,Thurgau_1_1,TG,8.881710652000095,47.65613617000007
Thurgau,Thurgau_1_1,TG,8.906205281000041,47.651795349000096
Thurgau,Thurgau_1_1,TG,8.945376017000086,47.65430165600007
Thurgau,Thurgau_1_1,TG,8.981756225000055,47.6621564740001
Thurgau,Thurgau_1_1,TG,8.997672566000091,47.67383534800008
Thurgau,Thurgau_1_1,TG,9.016586141000118,47.67889963900005
Thurgau,Thurgau_1_1,TG,9.12810388100013,47.67042470400007
Thurgau,Thurgau_1_1,TG,9.183397664000069,47.67042470400007
Thurgau,Thurgau_1_1,TG,9.196936890000131,47.65613617000007
Thurgau,Thurgau_1_1,TG,9.234350627000085,47.65616200800007
Thurgau,Thurgau_1_1,TG,9.273211304000142,47.65009002700005
Thurgau,Thurgau_1_1,TG,9.547481674000068,47.53454710200005
Thurgau,Thurgau_1_1,TG,9.553058590581486,47.516891337864934
Thurgau,Thurgau_1_1,TG,9.552833286127225,47.51684153880592
Thurgau,Thurgau_1_1,TG,9.473458285971104,47.49929738986265
Thurgau,Thurgau_1_1,TG,9.464466587163258,47.49699778921655
Thurgau,Thurgau_1_1,TG,9.459660679396848,47.496377672491576
Thurgau,Thurgau_1_1,TG,9.455939976348816,47.49663605401065
Thurgau,Thurgau_1_1,TG,9.446018100654785,47.50015005148367
Thurgau,Thurgau_1_1,TG,9.445087924667972,47.50164866825139
Thurgau,Thurgau_1_1,TG,9.444002719949538,47.50294057944416
Thurgau,Thurgau_1_1,TG,9.44849856935349,47.51219065977108
Thurgau,Thurgau_1_1,TG,9.438369988983766,47.51673818601847
Thurgau,Thurgau_1_1,TG,9.38736535013078,47.4906932637831
Thurgau,Thurgau_1_1,TG,9.380492383916362,47.4814173450344
Thurgau,Thurgau_1_1,TG,9.373981153807163,47.48309682895547
Thurgau,Thurgau_1_1,TG,9.365299513361832,47.48795441356532
Thurgau,Thurgau_1_1,TG,9.342975295073812,47.507513943213894
Thurgau,Thurgau_1_1,TG,9.340649855106731,47.51224233751384
Thurgau,Thurgau_1_1,TG,9.343905470161303,47.51764252448288
Thurgau,Thurgau_1_1,TG,9.344370558154708,47.52133738910919
Thurgau,Thurgau_1_1,TG,9.344370558154708,47.52541982736312
Thurgau,Thurgau_1_1,TG,9.335068800984343,47.535445054945285
Thurgau,Thurgau_1_1,TG,9.320909458304868,47.535134996582826
Thurgau,Thurgau_1_1,TG,9.315948520907511,47.534101466909135
Thurgau,Thurgau_1_1,TG,9.31129764187267,47.5326545269848
Thurgau,Thurgau_1_1,TG,9.306336703575994,47.529476427195334
Thurgau,Thurgau_1_1,TG,9.30339114778326,47.528701279940094
Thurgau,Thurgau_1_1,TG,9.295174595331275,47.52836538315586
Thurgau,Thurgau_1_1,TG,9.289438510678735,47.527538560855874
Thurgau,Thurgau_1_1,TG,9.283237338932054,47.52598826814403
Thurgau,Thurgau_1_1,TG,9.279361606253133,47.52402456338285
Thurgau,Thurgau_1_1,TG,9.276261020829452,47.52138906505331
Thurgau,Thurgau_1_1,TG,9.27372887528736,47.52035553627894
Thurgau,Thurgau_1_1,TG,9.272023552944574,47.52040721312238
Thurgau,Thurgau_1_1,TG,9.26985314260844,47.5211823594783
Thurgau,Thurgau_1_1,TG,9.267992790634764,47.52071727238416
Thurgau,Thurgau_1_1,TG,9.266287469191354,47.51942536119145
Thurgau,Thurgau_1_1,TG,9.266442497922924,47.51684153880592
Thurgau,Thurgau_1_1,TG,9.270163201870275,47.51518789330663
Thurgau,Thurgau_1_1,TG,9.280756870233349,47.51415436543158
Thurgau,Thurgau_1_1,TG,9.286958041980029,47.51498118773162
Thurgau,Thurgau_1_1,TG,9.29238406737079,47.51647980449934
Thurgau,Thurgau_1_1,TG,9.296724888043116,47.51640228923424
Thurgau,Thurgau_1_1,TG,9.299825474366116,47.51575633408754
Thurgau,Thurgau_1_1,TG,9.304941439595725,47.500770169107966
Thurgau,Thurgau_1_1,TG,9.301220737447068,47.493044542171845
Thurgau,Thurgau_1_1,TG,9.298895298379309,47.48996979427056
Thurgau,Thurgau_1_1,TG,9.295174595331275,47.48609406249096
Thurgau,Thurgau_1_1,TG,9.289748569041194,47.48340688731798
Thurgau,Thurgau_1_1,TG,9.282927279670218,47.48190827144953
Thurgau,Thurgau_1_1,TG,9.274555697587346,47.48325185768704
Thurgau,Thurgau_1_1,TG,9.268767937890004,47.4829418002239
Thurgau,Thurgau_1_1,TG,9.259621208551948,47.47950531711666
Thurgau,Thurgau_1_1,TG,9.255745476772349,47.47741242114631
Thurgau,Thurgau_1_1,TG,9.238072136619792,47.47906606754498
Thurgau,Thurgau_1_1,TG,9.199108106953588,47.484957180029824
Thurgau,Thurgau_1_1,TG,9.166396925877391,47.495602525236336
Thurgau,Thurgau_1_1,TG,9.151462436841996,47.507591458479
Thurgau,Thurgau_1_1,TG,9.142470737134772,47.496532701223146
Thurgau,Thurgau_1_1,TG,9.137819858099933,47.492708645387665
Thurgau,Thurgau_1_1,TG,9.12991336401052,47.489608059064665
Thurgau,Thurgau_1_1,TG,9.113325230375096,47.487851060777814
Thurgau,Thurgau_1_1,TG,9.100871209138973,47.48777354641203
Thurgau,Thurgau_1_1,TG,9.08831383601472,47.49007314705807
Thurgau,Thurgau_1_1,TG,9.08443810423512,47.49007314705807
Thurgau,Thurgau_1_1,TG,9.07560143415884,47.48909129512714
Thurgau,Thurgau_1_1,TG,9.07265587656741,47.489608059064665
Thurgau,Thurgau_1_1,TG,9.070330438399026,47.491339219829115
Thurgau,Thurgau_1_1,TG,9.068315056794404,47.493845526949485
Thurgau,Thurgau_1_1,TG,9.065679559364185,47.49570587802384
Thurgau,Thurgau_1_1,TG,9.062423944309558,47.49611929007318
Thurgau,Thurgau_1_1,TG,9.045164015307025,47.494258938099506
Thurgau,Thurgau_1_1,TG,9.039117873191287,47.494413966831075
Thurgau,Thurgau_1_1,TG,9.031211379101876,47.496377672491576
Thurgau,Thurgau_1_1,TG,9.027645704785414,47.49570587802384
Thurgau,Thurgau_1_1,TG,9.019274122702598,47.48965973590805
Thurgau,Thurgau_1_1,TG,9.01508833166116,47.488626207133734
Thurgau,Thurgau_1_1,TG,9.0096623062704,47.487851060777814
Thurgau,Thurgau_1_1,TG,9.003616164154664,47.48624909122253
Thurgau,Thurgau_1_1,TG,9.000360549100037,47.48185659370682
Thurgau,Thurgau_1_1,TG,9.001290724187584,47.47679230442128
Thurgau,Thurgau_1_1,TG,9.003461133624398,47.47353668936671
Thurgau,Thurgau_1_1,TG,9.031211379101876,47.460100816199656
Thurgau,Thurgau_1_1,TG,9.031211379101876,47.45653514278257
Thurgau,Thurgau_1_1,TG,9.03260664218277,47.44635488556946
Thurgau,Thurgau_1_1,TG,9.032141554189366,47.44299591682807
Thurgau,Thurgau_1_1,TG,9.03028120311501,47.4404896097077
Thurgau,Thurgau_1_1,TG,9.026715528798604,47.438913479473456
Thurgau,Thurgau_1_1,TG,9.019739210696002,47.43844839148005
Thurgau,Thurgau_1_1,TG,9.01431318530524,47.43749237707152
Thurgau,Thurgau_1_1,TG,9.009352247907884,47.43607127556891
Thurgau,Thurgau_1_1,TG,9.004701368873043,47.43421092449455
Thurgau,Thurgau_1_1,TG,9.000825636194122,47.433539130026816
Thurgau,Thurgau_1_1,TG,8.997414992407982,47.4335908068702
Thurgau,Thurgau_1_1,TG,8.993642611617247,47.43457265880113
Thurgau,Thurgau_1_1,TG,8.989146763112615,47.433487454082695
Thurgau,Thurgau_1_1,TG,8.985426060064583,47.429870103822225
Thurgau,Thurgau_1_1,TG,8.974263950021282,47.412661852562394
Thurgau,Thurgau_1_1,TG,8.964497104857514,47.40485871036117
Thurgau,Thurgau_1_1,TG,8.95069949738388,47.38788300219875
Thurgau,Thurgau_1_1,TG,8.942482944032633,47.38041575858034
Thurgau,Thurgau_1_1,TG,8.932354363662967,47.37995066968762
Thurgau,Thurgau_1_1,TG,8.89251183395396,47.4085794134092
Thurgau,Thurgau_1_1,TG,8.900108269680914,47.41555573241112
Thurgau,Thurgau_1_1,TG,8.902278680017048,47.41883718498809
Thurgau,Thurgau_1_1,TG,8.904139031990724,47.42330719686959
Thurgau,Thurgau_1_1,TG,8.905534295071675,47.43033519091631
Thurgau,Thurgau_1_1,TG,8.91142540935516,47.435037746794535
Thurgau,Thurgau_1_1,TG,8.91142540935516,47.436433009875486
Thurgau,Thurgau_1_1,TG,8.903363884735484,47.439481920254366
Thurgau,Thurgau_1_1,TG,8.89344200994077,47.44609650315107
Thurgau,Thurgau_1_1,TG,8.88863610217436,47.46656037036479
Thurgau,Thurgau_1_1,TG,8.878817580167151,47.47082367577201
Thurgau,Thurgau_1_1,TG,8.876647169831017,47.47369171809828
Thurgau,Thurgau_1_1,TG,8.874321729863937,47.47950531711666
Thurgau,Thurgau_1_1,TG,8.874631789125772,47.48273509374957
Thurgau,Thurgau_1_1,TG,8.875406934582372,47.4845437688798
Thurgau,Thurgau_1_1,TG,8.877112257824422,47.485732327285064
Thurgau,Thurgau_1_1,TG,8.881608107228374,47.487851060777814
Thurgau,Thurgau_1_1,TG,8.883675163877683,47.48950470627716
Thurgau,Thurgau_1_1,TG,8.885535515851359,47.492088527763315
Thurgau,Thurgau_1_1,TG,8.885535515851359,47.494000556580374
Thurgau,Thurgau_1_1,TG,8.885535515851359,47.49529246687382
Thurgau,Thurgau_1_1,TG,8.884915399126328,47.496584378066586
Thurgau,Thurgau_1_1,TG,8.884450311132923,47.498444729140886
Thurgau,Thurgau_1_1,TG,8.884915399126328,47.50084768347381
Thurgau,Thurgau_1_1,TG,8.890651482879605,47.52190582899078
Thurgau,Thurgau_1_1,TG,8.89111657087301,47.5249030634256
Thurgau,Thurgau_1_1,TG,8.88848107344279,47.52821035442429
Thurgau,Thurgau_1_1,TG,8.881453077597428,47.532034410259826
Thurgau,Thurgau_1_1,TG,8.85184248194497,47.54019928586831
Thurgau,Thurgau_1_1,TG,8.841765578418688,47.54412669539067
Thurgau,Thurgau_1_1,TG,8.835874465034522,47.548777574425515
Thurgau,Thurgau_1_1,TG,8.8319987323556,47.5577951125544
Thurgau,Thurgau_1_1,TG,8.836649611390442,47.56448720981683
Thurgau,Thurgau_1_1,TG,8.838509963364118,47.56624420810368
Thurgau,Thurgau_1_1,TG,8.833083937074036,47.571515203863555
Thurgau,Thurgau_1_1,TG,8.827502882951649,47.57564931896087
Thurgau,Thurgau_1_1,TG,8.763837518186904,47.59683665568707
Thurgau,Thurgau_1_1,TG,8.751745233056056,47.59952383086011
Thurgau,Thurgau_1_1,TG,8.742753534248209,47.60699107537778
Thurgau,Thurgau_1_1,TG,8.739342888663373,47.610582587216584
Thurgau,Thurgau_1_1,TG,8.739032830300857,47.612752997552775
Thurgau,Thurgau_1_1,TG,8.741203240637049,47.614923407888966
Thurgau,Thurgau_1_1,TG,8.747249382752784,47.61830821415276
Thurgau,Thurgau_1_1,TG,8.754380731385652,47.62001353649549
Thurgau,Thurgau_1_1,TG,8.761512078219823,47.61926422856129
Thurgau,Thurgau_1_1,TG,8.775981480161192,47.614277451842895
Thurgau,Thurgau_1_1,TG,8.781407504652577,47.610401720063294
Thurgau,Thurgau_1_1,TG,8.785903354955849,47.60805044257381
Thurgau,Thurgau_1_1,TG,8.790089145997285,47.607533677737024
Thurgau,Thurgau_1_1,TG,8.793344761051856,47.607533677737024
Thurgau,Thurgau_1_1,TG,8.799545932798537,47.61533681903893
Thurgau,Thurgau_1_1,TG,8.808227573243869,47.62189972599151
Thurgau,Thurgau_1_1,TG,8.815824008970822,47.63187327673029
Thurgau,Thurgau_1_1,TG,8.820009800012258,47.63616242145855
Thurgau,Thurgau_1_1,TG,8.821715122354988,47.64112335885591
Thurgau,Thurgau_1_1,TG,8.820164828743827,47.6452574730539
Thurgau,Thurgau_1_1,TG,8.8088476899689,47.65414581997357
Thurgau,Thurgau_1_1,TG,8.804971958189299,47.66742666350967
Thurgau,Thurgau_1_1,TG,8.788538853285445,47.66262075484394
Thurgau,Thurgau_1_1,TG,8.800321079154457,47.6817927108649
Thurgau,Thurgau_1_1,TG,8.801096226409697,47.6817927108649
Thurgau,Thurgau_1_1,TG,8.809932895586655,47.678847154172786
Thurgau,Thurgau_1_1,TG,8.821508415880658,47.6822577988583
Thurgau,Thurgau_1_1,TG,8.851935119000075,47.67128172300009
Zürich,Zürich_1_1,ZH,8.576305365999815,47.59502305856728
Zürich,Zürich_1_1,ZH,8.580643758000093,47.60017059400006
Zürich,Zürich_1_1,ZH,8.581780639000101,47.607663677000104
Zürich,Zürich_1_1,ZH,8.581263875000047,47.61476918600003
Zürich,Zürich_1_1,ZH,8.582504110000087,47.62159047500008
Zürich,Zürich_1_1,ZH,8.582090698000087,47.62502695700003
Zürich,Zürich_1_1,ZH,8.579713583000114,47.62892852900008
Zürich,Zürich_1_1,ZH,8.578059936000074,47.6334760540001
Zürich,Zürich_1_1,ZH,8.580333699000107,47.63900543200002
Zürich,Zürich_1_1,ZH,8.583951050000081,47.6411241660001
Zürich,Zürich_1_1,ZH,8.589222046000117,47.642467754000066
Zürich,Zürich_1_1,ZH,8.593562866000099,47.64257110600009
Zürich,Zürich_1_1,ZH,8.594493042000039,47.640969137000056
Zürich,Zürich_1_1,ZH,8.595113159000107,47.63481964099999
Zürich,Zürich_1_1,ZH,8.601624390000069,47.63259755500009
Zürich,Zürich_1_1,ZH,8.607308797000115,47.65629119900002
Zürich,Zürich_1_1,ZH,8.598213745000066,47.65688547800006
Zürich,Zürich_1_1,ZH,8.593588682771497,47.65816856033075
Zürich,Zürich_1_1,ZH,8.59377037909968,47.658331611015
Zürich,Zürich_1_1,ZH,8.607619663416699,47.670759792930085
Zürich,Zürich_1_1,ZH,8.624724561889025,47.68163768213327
Zürich,Zürich_1_1,ZH,8.631649204047505,47.690577704097734
Zürich,Zürich_1_1,ZH,8.640020786130378,47.69631378785101
Zürich,Zürich_1_1,ZH,8.683170606838019,47.69553864239441
Zürich,Zürich_1_1,ZH,8.679966667727513,47.68024241815306
Zürich,Zürich_1_1,ZH,8.681620314126178,47.66432607718667
Zürich,Zürich_1_1,ZH,8.685806105167615,47.65874502216502
Zürich,Zürich_1_1,ZH,8.692007276914296,47.652233792055824
Zürich,Zürich_1_1,ZH,8.698983595016898,47.64923655941965
Zürich,Zürich_1_1,ZH,8.707820265093119,47.64722117781509
Zürich,Zürich_1_1,ZH,8.748644646733055,47.64613597309665
Zürich,Zürich_1_1,ZH,8.75469078884879,47.64771210423021
Zürich,Zürich_1_1,ZH,8.759341667883632,47.649908352088744
Zürich,Zürich_1_1,ZH,8.763527458925068,47.652853908780855
Zürich,Zürich_1_1,ZH,8.76647301561718,47.65427501118279
Zürich,Zürich_1_1,ZH,8.76895348521515,47.654740099176195
Zürich,Zürich_1_1,ZH,8.77319095220065,47.654610907967026
Zürich,Zürich_1_1,ZH,8.777686801604602,47.65548940711045
Zürich,Zürich_1_1,ZH,8.781717563914412,47.657453110972256
Zürich,Zürich_1_1,ZH,8.786213413318364,47.6610704621321
Zürich,Zürich_1_1,ZH,8.788538853285445,47.66262075484394
Zürich,Zürich_1_1,ZH,8.804971958189299,47.66742666350967
Zürich,Zürich_1_1,ZH,8.8088476899689,47.65414581997357
Zürich,Zürich_1_1,ZH,8.820164828743827,47.6452574730539
Zürich,Zürich_1_1,ZH,8.821715122354988,47.64112335885591
Zürich,Zürich_1_1,ZH,8.820009800012258,47.63616242145855
Zürich,Zürich_1_1,ZH,8.815824008970822,47.63187327673029
Zürich,Zürich_1_1,ZH,8.808227573243869,47.62189972599151
Zürich,Zürich_1_1,ZH,8.799545932798537,47.61533681903893
Zürich,Zürich_1_1,ZH,8.793344761051856,47.607533677737024
Zürich,Zürich_1_1,ZH,8.790089145997285,47.607533677737024
Zürich,Zürich_1_1,ZH,8.785903354955849,47.60805044257381
Zürich,Zürich_1_1,ZH,8.781407504652577,47.610401720063294
Zürich,Zürich_1_1,ZH,8.775981480161192,47.614277451842895
Zürich,Zürich_1_1,ZH,8.761512078219823,47.61926422856129
Zürich,Zürich_1_1,ZH,8.754380731385652,47.62001353649549
Zürich,Zürich_1_1,ZH,8.747249382752784,47.61830821415276
Zürich,Zürich_1_1,ZH,8.741203240637049,47.614923407888966
Zürich,Zürich_1_1,ZH,8.739032830300857,47.612752997552775
Zürich,Zürich_1_1,ZH,8.739342888663373,47.610582587216584
Zürich,Zürich_1_1,ZH,8.742753534248209,47.60699107537778
Zürich,Zürich_1_1,ZH,8.751745233056056,47.59952383086011
Zürich,Zürich_1_1,ZH,8.763837518186904,47.59683665568707
Zürich,Zürich_1_1,ZH,8.827502882951649,47.57564931896087
Zürich,Zürich_1_1,ZH,8.833083937074036,47.571515203863555
Zürich,Zürich_1_1,ZH,8.838509963364118,47.56624420810368
Zürich,Zürich_1_1,ZH,8.836649611390442,47.56448720981683
Zürich,Zürich_1_1,ZH,8.8319987323556,47.5577951125544
Zürich,Zürich_1_1,ZH,8.835874465034522,47.548777574425515
Zürich,Zürich_1_1,ZH,8.841765578418688,47.54412669539067
Zürich,Zürich_1_1,ZH,8.85184248194497,47.54019928586831
Zürich,Zürich_1_1,ZH,8.881453077597428,47.532034410259826
Zürich,Zürich_1_1,ZH,8.88848107344279,47.52821035442429
Zürich,Zürich_1_1,ZH,8.89111657087301,47.5249030634256
Zürich,Zürich_1_1,ZH,8.890651482879605,47.52190582899078
Zürich,Zürich_1_1,ZH,8.884915399126328,47.50084768347381
Zürich,Zürich_1_1,ZH,8.884450311132923,47.498444729140886
Zürich,Zürich_1_1,ZH,8.884915399126328,47.496584378066586
Zürich,Zürich_1_1,ZH,8.885535515851359,47.49529246687382
Zürich,Zürich_1_1,ZH,8.885535515851359,47.494000556580374
Zürich,Zürich_1_1,ZH,8.885535515851359,47.492088527763315
Zürich,Zürich_1_1,ZH,8.883675163877683,47.48950470627716
Zürich,Zürich_1_1,ZH,8.881608107228374,47.487851060777814
Zürich,Zürich_1_1,ZH,8.877112257824422,47.485732327285064
Zürich,Zürich_1_1,ZH,8.875406934582372,47.4845437688798
Zürich,Zürich_1_1,ZH,8.874631789125772,47.48273509374957
Zürich,Zürich_1_1,ZH,8.874321729863937,47.47950531711666
Zürich,Zürich_1_1,ZH,8.876647169831017,47.47369171809828
Zürich,Zürich_1_1,ZH,8.878817580167151,47.47082367577201
Zürich,Zürich_1_1,ZH,8.88863610217436,47.46656037036479
Zürich,Zürich_1_1,ZH,8.89344200994077,47.44609650315107
Zürich,Zürich_1_1,ZH,8.903363884735484,47.439481920254366
Zürich,Zürich_1_1,ZH,8.91142540935516,47.436433009875486
Zürich,Zürich_1_1,ZH,8.91142540935516,47.435037746794535
Zürich,Zürich_1_1,ZH,8.905534295071675,47.43033519091631
Zürich,Zürich_1_1,ZH,8.904139031990724,47.42330719686959
Zürich,Zürich_1_1,ZH,8.902278680017048,47.41883718498809
Zürich,Zürich_1_1,ZH,8.900108269680914,47.41555573241112
Zürich,Zürich_1_1,ZH,8.89251183395396,47.4085794134092
Zürich,Zürich_1_1,ZH,8.932354363662967,47.37995066968762
Zürich,Zürich_1_1,ZH,8.936695184335292,47.37560984991461
Zürich,Zürich_1_1,ZH,8.960466343446967,47.34649017977796
Zürich,Zürich_1_1,ZH,8.966202427200244,47.32512197499915
Zürich,Zürich_1_1,ZH,8.969147982993036,47.31726715775312
Zürich,Zürich_1_1,ZH,8.966047397569355,47.3133914250742
Zürich,Zürich_1_1,ZH,8.959846225822673,47.3083788108334
Zürich,Zürich_1_1,ZH,8.946978794335905,47.30078237600583
Zürich,Zürich_1_1,ZH,8.939537388239842,47.29401276347824
Zürich,Zürich_1_1,ZH,8.933904657274127,47.287811590832234
Zürich,Zürich_1_1,ZH,8.93467980273067,47.27956919995859
Zürich,Zürich_1_1,ZH,8.930028923695886,47.27484080745728
Zürich,Zürich_1_1,ZH,8.920727165626204,47.26910472280469
Zürich,Zürich_1_1,ZH,8.861764356739684,47.25047536914292
Zürich,Zürich_1_1,ZH,8.84874189562197,47.24970022188768
Zürich,Zürich_1_1,ZH,8.807607455619575,47.25360179298832
